date,share_code,number_of_shares,domestic_cp_lt_5_raw,domestic_cp_gte_5_raw,domestic_fd_lt_5_raw,domestic_fd_gte_5_raw,domestic_ib_lt_5_raw,domestic_ib_gte_5_raw,domestic_id_lt_5_raw,domestic_id_gte_5_raw,domestic_is_lt_5_raw,domestic_is_gte_5_raw,domestic_mf_lt_5_raw,domestic_mf_gte_5_raw,domestic_ot_lt_5_raw,domestic_ot_gte_5_raw,domestic_pf_lt_5_raw,domestic_pf_gte_5_raw,domestic_sc_lt_5_raw,domestic_sc_gte_5_raw,foreign_cp_lt_5_raw,foreign_cp_gte_5_raw,foreign_fd_lt_5_raw,foreign_fd_gte_5_raw,foreign_ib_lt_5_raw,foreign_ib_gte_5_raw,foreign_id_lt_5_raw,foreign_id_gte_5_raw,foreign_is_lt_5_raw,foreign_is_gte_5_raw,foreign_mf_lt_5_raw,foreign_mf_gte_5_raw,foreign_ot_lt_5_raw,foreign_ot_gte_5_raw,foreign_pf_lt_5_raw,foreign_pf_gte_5_raw,foreign_sc_lt_5_raw,foreign_sc_gte_5_raw,total_scripless_raw
31-Mar-2026,SRIL,20.452.176.844,194.016.500,11.854.091.076,1.076.700,0,,,3.881.765.785,0,5.916.500,0,15.775.356,0,95.791.600,0,12.164.100,0,139.376.824,0,2.560.671.573,0,1.539.000,0,592.420.027,0,277.779.300,0,11,0,305.348.404,0,25.668.000,0,38.942.400,0,10.481.920,0,20.012.825.076
31-Mar-2026,SRSN,6.020.000.000,152.177.922,1.974.198.800,67,0,941.250,0,1.051.607.412,2.640.230.211,125.082,0,47.453.313,0,10.000,0,,,1.943,0,801.050,0,,,148.230.500,0,702.993,0,,,,,,,,,270.600,0,6.016.751.143
31-Mar-2026,SRTG,13.564.835.000,217.363.200,4.289.610.000,2.341.233,0,,,508.700.415,7.785.332.835,20.306.800,0,303.146.754,0,2.500,0,11.447.400,0,57.126.186,0,15.782.665,0,,,168.913.779,0,7.309.600,0,,,11.170.915,0,55.256.065,0,539.562,0,110.485.091,0,13.564.835.000
31-Mar-2026,SSIA,4.705.249.440,568.998.087,1.252.014.144,256.620,0,,,1.314.551.335,0,55.040.400,0,167.897.075,0,2.309.100,0,14.422.700,0,12.384.855,519.487.600,39.757.296,386.015.600,,,62.779.681,0,9.564.200,0,,,128.141.010,0,5.176.500,0,2.390.100,0,155.923.137,0,4.697.109.440
31-Mar-2026,SSMS,9.525.000.000,269.313.618,2.238.348.885,,,,,70.255.141,0,376.400,0,33.600.201,0,,,877.800,0,5.493,0,510.629.500,0,,,1.116.067.428,0,570.300,0,2.975.600,0,74.146.679,0,42.485.381,0,43.395.149,0,1.952.425,0,4.405.000.000
31-Mar-2026,SSTM,1.170.909.181,52.000,0,,,500,0,170.302.434,0,180.600,0,35.000,0,,,,,2.382,0,,,,,38.100,0,10.400,0,,,,,,,,,,,170.621.416
31-Mar-2026,STAA,10.903.372.600,2.168.285.075,681.948.774,,,,,104.171.925,0,,,32.000,0,,,,,66.939,0,535.079.358,0,160.000,0,43.319.200,0,89.000,0,,,114.590.648,0,44.132.216,0,49.005.900,0,14.338.799,0,3.755.219.834
31-Mar-2026,STAR,4.800.000.602,1.577.177.100,0,,,,,46.128.602,0,,,548.195.600,0,,,,,194.506.500,0,470.410.600,1.544.925.000,,,220.800.300,0,22.500,0,,,,,197.758.500,0,,,75.900,0,4.800.000.602
31-Mar-2026,STRK,10.721.835.562,486.794.100,6.633.434.000,,,,,1.730.882.662,0,,,,,,,,,100,0,900,0,,,154.209.400,0,3.207.900,0,,,,,,,,,1.578.400,1.711.728.100,10.721.835.562
31-Mar-2026,STTP,1.310.000.000,27.042.000,743.600.500,,,,,216.568.400,260.486.500,,,,,,,,,,,13.100,0,,,56.799.200,0,300,0,,,,,,,,,4.811.000,0,1.309.321.000
31-Mar-2026,SUDI,3.166.666.667,55.375,0,,,16.250,0,3.858.500,860.734.832,,,,,,,,,118.250,0,0,320.054.625,,,,,60.000,0,,,58.884.375,0,,,,,564.500,0,1.244.346.707
31-Mar-2026,SUGI,24.811.541.414,1.194.614.854,0,1.542.416,0,94.000.000,0,7.515.165.939,0,1.657.618.092,0,1.164.930.025,0,511.628.140,0,2.600.600,1.997.328.440,501.199.162,0,1.750.626.242,1.609.680.300,,,583.987.447,0,66.364.573,0,,,257.523.911,0,24.977.600,4.770.277.453,53.909.800,0,909.708.820,0,24.667.683.814
31-Mar-2026,SULI,6.320.776.836,817.346.786,327.182.564,,,,,1.263.122.251,0,,,66,0,,,,,2.747,0,25.110.083,2.269.423.302,,,313.585.309,0,227.020.666,0,,,861.100,0,56.672.300,0,,,55.540.871,954.043.418,6.309.911.463
31-Mar-2026,SUNI,2.500.000.000,94.216.200,0,,,,,133.063.100,0,,,,,,,,,,,18,0,,,714.151,0,369.382.500,0,39.600,0,705.700,0,368.482,0,1.510.149,0,100,0,600.000.000
31-Mar-2026,SUPA,33.897.017.650,1.367.857.169,14.665.488.081,1.394.400,0,,,1.058.215.800,0,113.192.105,0,97.741.300,0,,,3.202.000,0,373.695,0,456.761.800,5.405.594.120,,,656.704.700,2.934.040.535,3.342.100,0,,,671.686.800,0,83.591.400,0,,,6.179.300,0,27.525.365.305
31-Mar-2026,SUPR,1.137.579.698,29.412.000,0,,,,,290.021,0,,,,,,,,,79,0,,,,,189.800,0,144,0,,,,,,,,,500.000,0,30.392.044
31-Mar-2026,SURE,1.497.576.771,866.100,0,,,,,42.060.828,0,,,,,,,,,,,0,500.190.643,,,38.300,0,170.900,0,,,,,72.000.000,0,,,,,615.326.771
31-Mar-2026,SURI,6.334.375.000,182.297.100,0,,,,,737.241.800,5.409.660.300,,,,,,,,,,,,,,,,,5.175.800,0,,,,,,,,,,,6.334.375.000
31-Mar-2026,SWAT,3.019.200.000,,,,,,,663.825.500,0,,,,,,,100.000,0,100.000,0,,,,,97.900,0,76.600,0,,,,,,,,,,,664.200.000
31-Mar-2026,SWID,5.385.019.201,149.782.900,0,,,,,952.246.872,0,,,,,,,,,,,,,,,7.188.700,0,376.300,0,,,,,,,,,700,0,1.109.595.472
31-Mar-2026,TALF,1.353.435.000,400,1.223.597.000,,,,,64.207.900,0,,,,,,,,,,,,,,,77.800,0,251.700,0,,,,,,,,,65.239.400,0,1.353.374.200
31-Mar-2026,TAMA,1.200.000.696,11.909.800,519.720.020,,,,,338.228.262,236.177.300,,,,,,,,,,,,,,,100,0,1.710.100,0,,,,,,,,,,,1.107.745.582
31-Mar-2026,TAMU,37.500.000.000,1.181.300,29.999.900.000,,,,,1.526.752.625,0,,,462.635.300,0,16,0,,,5.545.000,0,3.949.760.503,0,,,1.551.996.000,0,1.894.256,0,,,,,,,,,235.000,0,37.499.900.000
31-Mar-2026,TAPG,19.852.540.000,278.016.350,15.312.266.932,10.936.300,0,,,1.611.530.318,1.010.175.200,343.472.600,0,192.465.023,0,603.500,0,70.996.400,0,1.130.851,0,33.317.800,0,6.109.211,0,145.651.566,0,10.576.200,0,10.392.100,0,259.566.708,0,361.586.752,0,172.260.526,0,21.485.663,0,19.852.540.000
31-Mar-2026,TARA,10.069.645.750,4.137.333.361,1.514.019.800,241.132,0,,,1.064.876.368,0,201.229.068,551.389.038,1.381.638.660,0,,,665.045,0,119.429.625,0,208,1.097.615.715,,,86.842,0,1.120.888,0,,,,,,,,,,,10.069.645.750
31-Mar-2026,TAXI,10.223.647.156,763.231.070,0,16.965.559,0,,,8.750.069.046,0,118.041.443,0,72.702.496,0,1.615.609,0,177.718.213,0,46.402.683,0,91.975.548,0,,,69.766.957,0,60.649.882,0,,,,,1.400.000,0,,,53.008.650,0,10.223.547.156
31-Mar-2026,TAYS,1.098.920.000,43.689.700,0,,,,,360.864.300,449.620.000,,,,,,,,,,,0,164.700.000,,,100,0,105.900,0,,,,,,,,,300.000,0,1.019.280.000
31-Mar-2026,TBIG,22.656.999.445,349.887.402,2.122.271.590,4.981.100,0,,,356.674.177,0,346.193.100,0,20.151.909,0,551.300,0,6.402.700,0,148.353,0,124.595.343,18.418.171.023,,,744.835.136,0,20.322.150,0,972.692,0,85.850.068,0,19.702.318,0,32.718.402,0,2.570.682,0,22.656.999.445
31-Mar-2026,TBLA,6.025.373.372,34.280.700,3.574.909.171,25,0,,,539.213.830,0,273.200,0,8.062.433,0,,,,,125.233.534,0,575.237.381,0,396.714,0,257.981.948,0,9.480.184,0,,,48.804.690,0,6.152.412,0,1.580.985,0,831.670.699,0,6.013.277.906
31-Mar-2026,TBMS,734.680.000,338.800,0,,,,,37.861.000,0,2.372.000,0,29.978.600,0,,,,,215.000,0,0,121.108.000,,,814.800,0,307.400,0,,,,,8.000,0,12.000,0,864.400,0,193.880.000
31-Mar-2026,TCID,402.133.334,643.786,0,,,,,59.002.444,0,,,2.247.532,0,,,,,142,0,128.982,0,,,3.970.900,0,2.937.878,0,,,,,1.868.732,0,,,774.600,0,71.574.996
31-Mar-2026,TCPI,5.000.000.000,100.501.000,0,,,,,262.484.000,0,174.200,0,409.800,0,,,,,139.186.289,0,55.103.516,0,60.200,0,225.711.524,0,4.600,0,875.700,0,32.621.894,0,17.253.775,0,13.992.519,0,251.620.983,0,1.100.000.000
31-Mar-2026,TDPM,10.485.050.500,307.669.030,0,41,0,,,421.274.653,0,43.983.820,0,53.926.962,0,,,,,9.927.897,0,624.206.000,7.602.265.670,,,1.115.795.350,0,412.577,0,,,27.500.000,0,556.000,0,,,277.532.500,0,10.485.050.500
31-Mar-2026,TEBE,1.285.000.000,9.102.158,988.336.981,,,,,177.927.765,0,4.580.100,0,19.014.700,0,,,6.067.000,0,51.000,0,187.400,0,,,13.977.000,0,65.418.396,0,,,,,,,,,337.500,0,1.285.000.000
31-Mar-2026,TECH,1.256.300.000,105.427.500,493.748.848,180.000,0,,,108.181.800,0,,,,,,,,,4.500,0,81,392.158.971,,,429.700,0,55.174.500,0,,,594.000,0,,,400.000,0,100,100.000.000,1.256.300.000
31-Mar-2026,TELE,7.310.929.389,841.978.900,4.483.341.247,1.103.500,0,,,1.336.024.146,607.625.900,9.103.100,0,,,33.600,0,,,2.952.276,0,233,0,,,392.746,0,8.370.300,0,,,,,13.822.500,0,,,6.180.941,0,7.310.929.389
31-Mar-2026,TFAS,1.666.666.500,219.076.800,1.183.444.400,,,,,127.407.900,0,22.000,0,,,,,,,116,0,,,,,11.510.884,124.523.900,680.500,0,,,,,,,,,,,1.666.666.500
31-Mar-2026,TFCO,4.823.076.400,325.138.700,0,,,,,521.618.580,0,,,,,,,,,5.002,0,,,,,27.500,0,30.200,0,,,,,,,,,5.000,0,846.824.982
31-Mar-2026,TGKA,918.492.750,54.322.750,834.957.400,,,9.240,0,19.473.307,0,,,,,6.398.770,0,13.600,0,1.588,0,,,,,833.500,0,22.700,0,,,,,,,,,381.150,0,916.414.005
31-Mar-2026,TGRA,2.750.000.000,24.939.700,452.676.000,121.320.100,0,,,1.766.378.200,0,67.800,0,58.230.600,0,35.371.600,0,195.354.600,0,64.610.200,0,,,,,9.232.600,0,6.025.900,0,,,,,,,,,15.792.700,0,2.750.000.000
31-Mar-2026,TGUK,3.571.451.815,12.505.300,0,,,,,790.936.615,266.787.600,,,,,67.000,0,,,,,200.000,0,,,140.800,0,814.500,0,,,,,,,,,,,1.071.451.815
31-Mar-2026,TIFA,3.552.213.000,80.287.021,532.707.259,,,,,12.946.816,0,,,300.000,0,,,,,172.806.941,0,,,,,125.338,2.752.920.825,96.800,0,,,,,,,,,22.000,0,3.552.213.000
31-Mar-2026,TINS,7.447.753.454,87.726.490,0,4.095.804,0,7.398,0,673.664.173,0,444.214.451,0,720.914.168,0,301.203,0,46.827.560,0,248.747,0,38.570.311,0,,,186.473.109,0,28.367.934,0,388.100,0,171.835.681,0,98.300.587,0,47.282.643,0,54.743.404,0,2.603.961.763
31-Mar-2026,TIRA,588.000.000,49.852.266,450.406.834,,,,,55.121.300,30.988.700,,,,,35.000,0,,,,,,,,,64.300,0,143.600,0,,,,,,,,,,,586.612.000
31-Mar-2026,TIRT,1.011.774.750,5.843.664,719.672.310,,,,,204.052.090,77.335.500,,,,,,,,,11.010,0,32,0,,,100,0,586.700,0,,,,,,,,,2.000.000,0,1.009.501.406
31-Mar-2026,TKIM,3.113.223.570,222.754.811,0,207.648,0,17.800,0,74.463.179,0,35.547.760,0,20.574.932,0,70.822,0,1.121.600,0,14.378.586,0,13.471.523,0,408.800,0,321.551.535,0,696.749,0,1.129.400,0,98.410.525,0,42.023.544,0,28.780.454,0,35.751.719,0,911.361.387
31-Mar-2026,TLDN,12.946.530.200,173.815.600,7.752.052.400,500,0,,,225.265.400,4.201.126.000,,,30.803.200,0,,,,,170.000,0,138.800,0,483.700,0,557.053.200,0,400.300,0,,,778.300,0,2.728.900,0,367.900,0,1.346.000,0,12.946.530.200
31-Mar-2026,TLKM,99.062.216.600,351.525.850,0,112.189.000,0,5.922.550,0,1.372.222.297,0,5.100.574.071,0,1.442.161.443,0,1.676.500,0,372.175.674,0,15.448.953,0,986.242.058,0,319.907.045,0,7.956.268.251,0,31.696.700,0,1.272.637.107,0,15.634.769.508,0,6.147.255.927,0,6.037.035.592,0,249.412.754,0,47.409.121.280
31-Mar-2026,TMAS,57.051.500.000,380.138.500,41.198.076.300,100.000,0,,,7.225.555.450,0,1.236.539.600,0,189.141.400,0,,,,,550.617,0,67.688.838,0,,,60.916.355,0,74.165.650,0,,,60.242.400,0,11.786.823,0,,,1.879.267,0,50.506.781.200
31-Mar-2026,TMPI,5.502.083.747,449.519.891,0,8.694.500,0,165.039.242,0,3.303.253.801,0,159.983.187,0,98.419.581,0,0,388.844.146,1.100.014,0,43.722.328,0,190.394.639,0,,,257.449.915,0,65.956.893,0,,,60.846.700,0,875.500,0,10.811.100,0,295.603.000,0,5.500.514.437
31-Mar-2026,TMPO,1.058.333.250,32.873.365,104.587.270,1.322.600,0,,,133.145.134,0,919.655,0,,,,,,,34.041.047,0,100,0,,,33.000.300,0,77.200,0,,,,,6.327.000,0,,,,,346.293.671
31-Mar-2026,TNCA,421.640.000,705.000,133.333.400,,,,,125.253.300,24.263.300,0,21.082.000,,,,,,,,,0,115.910.400,,,650.400,0,442.200,0,,,,,,,,,,,421.640.000
31-Mar-2026,TOBA,8.257.402.931,589.878.100,658.488.144,100,0,,,1.820.618.331,0,7.047.400,0,72.500.078,0,,,867.900,0,17.707.751,0,4.436.782,4.983.799.956,,,11.965.100,0,7.653.000,0,,,7.855.300,0,,,,,14.584.989,0,8.197.402.931
31-Mar-2026,TOOL,2.050.020.320,23.945.600,1.560.000.000,,,,,463.805.618,0,,,,,,,,,102,0,,,,,1.122.500,0,1.146.500,0,,,,,,,,,,,2.050.020.320
31-Mar-2026,TOPS,33.330.000.000,1.213.488.440,15.793.752.633,3.200,0,,,12.311.377.583,1.931.692.700,,,90.124.100,0,416.600,0,37.203.200,0,438,0,1.245.048.829,0,,,1.785.500,0,160.809.577,0,,,,,,,,,544.297.200,0,33.330.000.000
31-Mar-2026,TOSK,4.375.277.300,44.151.500,0,,,,,1.010.639.880,3.185.280.100,,,,,,,,,40,0,,,,,18.905.300,0,18.044.080,0,,,,,,,,,256.400,0,4.277.277.300
31-Mar-2026,TOTL,3.410.000.000,141.274.380,0,50.000,0,,,541.305.720,375.388.940,33.481.100,0,25.461.400,0,,,2.409.200,0,69.277,0,17.433.055,0,,,45.339.323,0,2.725.220,0,,,84.217.500,0,16.367.200,0,7.764.800,0,126.094.385,0,1.419.381.500
31-Mar-2026,TOTO,10.320.000.000,90.789.450,545.841.050,,,,,463.099.550,0,9.216.000,0,,,4.801.450,0,,,600,0,2.579.900,0,,,239.862.100,0,31.057.160,0,,,,,70.470.000,0,,,21.219.140,0,1.478.936.400
31-Mar-2026,TOWR,59.098.103.731,5.506.848.500,4.401.224.985,36.046.400,0,,,3.385.532.257,0,2.063.742.800,0,481.483.678,0,1.300.100,0,218.632.300,0,53.617.724,0,533.426.936,0,1.090.440,0,3.445.074.303,0,8.775.690,0,25.533.000,0,2.909.717.620,0,1.059.541.194,0,1.596.656.696,0,445.773.191,0,26.174.017.814
31-Mar-2026,TOYS,1.435.000.712,3.609.900,296.521.959,500,0,,,558.829.753,489.839.900,,,,,,,,,100,0,,,,,370.100,0,8.678.500,75.750.000,,,,,,,,,1.400.000,0,1.435.000.712
31-Mar-2026,TPIA,86.511.545.092,77.537.912,11.825.453.500,262.197,0,,,499.372.719,4.354.382.164,15.894.112,0,27.665.656,0,65.000,0,499.180,0,20.232.331,0,4.139.889.788,0,2.981.300,0,4.609.635.348,0,2.761.428,0,24.786.088,0,467.673.703,0,2.488.279.589,0,222.906.740,0,173.678.753,0,28.953.957.508
31-Mar-2026,TPMA,3.507.420.034,200.321.428,2.141.326.787,490.566,0,,,1.105.645.667,0,3.170.600,0,3.482.665,0,,,,,800.837,0,9.184.345,0,,,16.502.633,0,1.762.133,0,,,1.188.843,0,14.638.581,0,4.457.585,0,4.447.364,0,3.507.420.034
31-Mar-2026,TRAM,49.643.627.934,2.838.751.834,0,2.070.899,0,,,11.834.075.188,0,801.586.133,2.526.967.937,3.502.643.825,0,901.500,23.402.869.906,163.231.886,0,941.976.745,0,387.171.443,0,,,30.206.850,0,51.851.124,0,8.028.600,0,2.169.161.000,0,298.971.283,0,619.379.206,0,63.482.575,0,49.643.327.934
31-Mar-2026,TRGU,7.945.412.700,77.044.100,2.389.286.000,50.000,0,,,323.009.200,0,,,,,,,,,,,1.081.313.600,0,,,7.297.800,0,10.455.300,0,,,,,,,,,830.000,0,3.889.286.000
31-Mar-2026,TRIL,1.200.000.000,800.000,863.633.740,1.691.000,0,,,270.696.660,0,,,,,744.100,0,,,10.215.600,0,,,,,48.092.500,0,3.123.600,0,,,,,,,,,1.002.800,0,1.200.000.000
31-Mar-2026,TRIM,7.109.300.000,1.290.787.292,413.000.000,882,0,15.000,0,1.227.739.188,3.024.890.700,,,,,426.860,0,154,0,146.275.287,0,1.860.237,0,,,491.312.300,0,1.415.800,0,,,5.510.500,0,504.800,0,,,505.561.000,0,7.109.300.000
31-Mar-2026,TRIN,4.551.457.789,359.110.587,3.135.171.500,30.000,0,,,915.744.445,0,,,,,,,30.000,0,27.579.068,0,354.100,0,,,15.556.100,0,638.800,0,,,,,,,,,974.300,0,4.455.188.900
31-Mar-2026,TRIO,26.007.494.645,312.196.360,2.259.227.224,,,452.943.913,0,192.353.725,0,48.200,0,24.500,0,225.100,0,,,104,0,609.643.327,2.136.744.500,,,13.112.000,0,6.600,0,,,,,,,,,161.600,3.372.249.347,9.348.936.500
31-Mar-2026,TRIS,3.141.443.831,205.786.374,190.037.000,,,,,96.382.859,1.014.144.000,,,39.275.100,0,,,,,25,0,15.383.400,0,,,191.192.750,0,2.287.700,0,,,,,48.595.875,0,,,21.974.700,0,1.825.059.783
31-Mar-2026,TRJA,1.510.200.000,29.641.100,1.351.491.800,100,0,,,111.835.500,0,,,,,,,,,,,,,,,2.845.000,0,374.400,0,,,,,13.973.200,0,,,38.900,0,1.510.200.000
31-Mar-2026,TRON,2.951.328.448,71.478.200,1.764.046.400,,,,,945.580.548,0,,,,,,,,,100,0,133.303.400,0,,,20.623.500,0,3.419.600,0,,,,,,,,,8.476.700,0,2.946.928.448
31-Mar-2026,TRST,2.808.000.000,148.376.831,1.128.529.210,50,0,13.425,0,814.318.839,0,750,0,49.098.800,0,6.911.355,0,50,0,179.375,0,100.030.001,0,,,1.567.435,0,499.538,0,,,36.508.900,0,497.750,0,,,1.322.526,0,2.287.854.835
31-Mar-2026,TRUB,15.799.456.267,180.363.486,3.433.193.231,900.000,0,,,8.082.679.415,0,2.381.735,0,5.856.000,0,22.023.868,0,11.900.000,0,37.898.925,0,13.531.018,0,,,140.755.737,0,40.872.000,0,,,232.423.000,0,24.339.000,832.268.145,16.717.500,0,119.073.207,0,13.197.176.267
31-Mar-2026,TRUE,7.571.107.860,9.401.200,4.430.299.956,,,,,1.312.432.236,385.000.000,,,,,,,,,,,100,0,,,16.071.200,0,496.100,0,,,,,,,,,6.988.000,0,6.160.688.792
31-Mar-2026,TRUK,435.000.000,100,261.734.700,,,,,128.604.800,43.500.000,,,,,40.000,0,,,15.000,0,,,,,1.105.300,0,,,,,,,,,,,100,0,435.000.000
31-Mar-2026,TRUS,800.000.000,65.766.100,298.520.000,,,,,139.335.500,56.190.000,,,1.000,0,,,,,,,,,,,26.200,0,61.200,0,,,,,,,,,100.000,0,560.000.000
31-Mar-2026,TSPC,4.509.864.300,29.960.600,4.082.880.918,,,10.000,0,284.755.803,0,6.286.900,0,5.120.105,0,,,,,4.212.368,0,11.588.671,0,39.000,0,22.640.928,0,2.629.300,0,,,34.956.200,0,4.530.883,0,9.042.207,0,4.966.867,0,4.503.620.750
31-Mar-2026,TUGU,3.555.575.600,10.150.200,0,,,10.388.000,0,368.123.918,0,4.656.500,0,29.329.680,0,,,669.400,0,20.404.228,0,155.615.282,0,,,36.227.048,0,1.010.100,0,319.100,188.234.000,48.761.788,0,20.733.234,0,8.755.416,0,8.997.706,563.200.000,1.475.575.600
31-Mar-2026,TYRE,3.480.581.727,532.758.500,0,,,,,166.419.327,0,,,,,,,,,,,,,,,703.600,0,2.180.300,0,,,,,,,,,500.000,0,702.561.727
31-Mar-2026,UANG,1.210.000.000,70.366.300,807.268.566,19.400,0,,,65.101.900,234.178.350,,,,,,,,,,,3.037.184,0,,,809.600,0,90.800,0,,,,,,,,,93.900,0,1.180.966.000
31-Mar-2026,UCID,4.156.572.300,2.367.100,550.000.000,2.548.800,0,,,177.646.700,0,1.607.800,0,,,,,3.233.100,0,413,0,176.731.011,0,197.700,0,213.175.312,0,1.463.000,0,,,86.690.700,0,84.332.718,0,964.275,0,80.355.771,0,1.381.314.400
31-Mar-2026,UDNG,1.750.040.072,89.837.600,0,,,,,742.018.612,892.500.000,,,30.000,0,30.000,0,,,60,0,105.300,0,,,24.821.100,0,661.600,0,,,,,,,,,35.800,0,1.750.040.072
31-Mar-2026,UFOE,2.898.261.693,136.913.269,0,36,0,,,441.942.574,0,,,,,,,,,69,0,,,,,694.167,0,101.485,0,,,,,,,,,93,0,579.651.693
31-Mar-2026,ULTJ,10.398.175.200,165.766.250,0,799.800,0,,,239.720.939,5.528.219.300,506.520.000,0,44.142.600,0,,,50.694.100,0,9.838.763,0,86.110.398,0,70.000,0,101.114.547,0,12.772.900,0,371.818,0,161.344.995,0,106.694.278,0,18.172.929,0,23.501.423,0,7.055.855.040
31-Mar-2026,UNIC,383.331.363,14.023.920,245.506.361,74,0,52.582,0,116.104.880,0,1.954.884,0,,,228.480,0,35.139,0,14.350,0,290,0,,,11.325,0,399.568,0,,,362.174,0,,,,,224.442,0,378.918.469
31-Mar-2026,UNIQ,3.138.983.000,40.272.800,0,,,,,555.608.600,2.512.474.000,,,,,20.000,0,,,,,41.500,0,,,27.189.100,0,3.296.900,0,,,,,,,,,80.100,0,3.138.983.000
31-Mar-2026,UNIT,75.422.200,33.800,0,,,,,21.461.565,0,,,,,3.690.100,0,,,5.610,0,0,16.423.425,,,365.150,0,365.575,0,,,,,765.775,5.749.750,,,497.100,0,49.357.850
31-Mar-2026,UNSP,2.500.162.344,233.048.171,445.562.965,393.570,0,360,0,879.583.649,504.186.818,34.995.606,0,55,0,6.901.598,0,8.024.650,0,24.349.462,0,36.166.758,153.023.232,,,22.660.276,0,16.540.638,0,,,,,128.034.265,0,,,5.168.114,0,2.498.640.187
31-Mar-2026,UNTD,6.666.666.700,712.851.200,0,200,0,,,832.515.700,0,,,,,,,,,,,,,,,28.607.300,0,92.692.300,0,,,,,,,,,,,1.666.666.700
31-Mar-2026,UNTR,3.730.135.136,9.309.850,203.228.500,2.065.000,0,540.349,0,92.637.744,0,197.678.598,0,41.041.180,0,10.385.500,0,4.534.590,0,1.064.364,0,36.621.124,0,9.296.547,0,96.069.468,0,2.399.594,0,6.543.672,0,465.250.262,0,140.549.881,0,170.469.166,0,18.724.952,0,1.508.410.341
31-Mar-2026,UNVR,38.150.000.000,259.977.850,0,21.689.075,0,437.500,0,1.149.118.130,0,861.341.025,0,170.268.630,0,387.500,0,74.995.420,0,4.146.203,0,253.376.053,0,,,326.367.466,0,19.486.800,0,63.181.207,0,1.376.600.175,0,629.727.203,0,263.891.759,0,56.583.599,0,5.531.575.595
31-Mar-2026,URBN,3.232.122.640,139.794.700,2.401.409.999,,,,,159.946.041,0,,,,,,,,,,,,,,,2.007.300,0,32.621.800,0,,,,,185.630.300,310.712.500,,,,,3.232.122.640
31-Mar-2026,UVCR,2.000.144.838,47.391.600,824.557.467,,,,,977.946.671,101.652.400,,,,,,,173.400,0,,,6.520.900,0,,,40.943.600,0,338.800,0,,,,,,,,,620.000,0,2.000.144.838
31-Mar-2026,VAST,3.055.737.049,16.055.700,0,40,0,,,632.332.909,0,,,,,,,,,,,,,,,1.477.200,0,170.500,0,,,,,,,,,700,0,650.037.049
31-Mar-2026,VERN,4.765.648.183,2.000.000,0,,,,,1.129.643.333,3.631.250.000,,,,,,,,,50,0,,,,,1.586.600,0,1.168.200,0,,,,,,,,,,,4.765.648.183
31-Mar-2026,VICI,6.708.000.000,398.575.000,4.021.380.000,,,,,593.871.100,0,,,440.000,0,,,,,,,1.421.770,1.677.000.000,,,10.238.200,0,267.100,0,,,226.900,0,,,469.371,0,2.490.559,0,6.706.380.000
31-Mar-2026,VICO,15.217.075.658,3.242.037.424,6.856.943.900,,,,,330.726.304,4.050.858.438,,,,,,,,,354.204.192,0,264.000.000,0,,,159.300,0,931.100,0,,,,,117.215.000,0,,,,,15.217.075.658
31-Mar-2026,VINS,1.553.430.759,137.489.800,1.319.359.038,,,,,39.833.621,0,,,46.650.000,0,,,,,8.526.800,0,,,,,1.445.700,0,86.500,0,,,,,,,,,39.300,0,1.553.430.759
31-Mar-2026,VISI,3.075.000.000,3.503.100,0,,,,,667.311.600,2.400.000.000,,,,,,,,,,,263.600,0,,,3.256.200,0,141.700,0,,,,,,,,,523.800,0,3.075.000.000
31-Mar-2026,VIVA,16.464.270.400,467.269.470,6.508.542.155,933.400,0,,,3.779.186.712,0,97.859.400,0,37.013.700,0,96.125.100,0,27.207.450,0,38.530.286,0,168.774.300,0,,,2.676.070.427,828.013.500,10.867.300,0,,,,,1.641.768.200,0,,,35.159.000,0,16.413.320.400
31-Mar-2026,VKTR,43.750.000.000,15.970.550.603,16.947.115.597,,,1.445.555.100,0,1.870.594.500,0,777.100,0,1.264.400,0,1.600,0,,,1.250.000.000,0,1.076.695.200,0,,,460.719.100,0,93.216.300,0,,,3.113.982.400,0,1.518.063.000,0,,,1.465.100,0,43.750.000.000
31-Mar-2026,VOKS,4.155.602.595,406.628.350,0,,,11.010,0,213.473.075,0,2.670.000,0,,,,,,,90,0,0,2.271.920.320,,,2.174.800,0,1.002.600,0,,,,,,,,,204.300.050,1.046.500.000,4.148.680.295
31-Mar-2026,VRNA,5.687.353.997,244.404.740,0,,,0,1.290.064.004,108.379.359,0,,,,,,,61.904.800,0,650.000,0,,,,,11.103.390,3.835.346.804,23.100,0,,,,,,,,,86.200,0,5.551.962.397
31-Mar-2026,VTNY,6.265.193.445,613.021.980,0,,,,,531.593.151,0,,,5.410.000,0,,,,,37.556.500,0,98.167.091,3.628.291.380,,,29.053.535,0,55.989.134,1.256.866.974,,,,,,,,,9.243.700,0,6.265.193.445
31-Mar-2026,WAPO,1.240.923.111,55.853.000,950.125.000,,,,,197.968.011,0,,,,,,,,,24.712.000,0,,,,,2.096.400,0,77.600,0,,,,,,,,,90.100,0,1.230.922.111
